Gene Symbol	K_Virus_0	K_Virus_3	K_Virus_6	K_Virus_9	K_Virus_12	K_Virus_18	K_Virus_24	K_Virus_30	K_Virus_36	K_Virus_48	K_Virus_60	K_Virus_72	K_Virus_D5	K_Virus_D7
Tmprss13	0.133920432	0.309125913	-0.232836094	-0.091716861	-0.149041693	-0.206290773	-0.185887899	0.152913735	-0.139990192	-0.397273029	-0.481505081	-0.16448931	-0.356316595	-0.240259048
Dnahc7b	0.166252562	0.547266357	-0.210578545	0.104298956	-0.124996357	-0.250079695	-0.56660178	-0.321927662	-0.037470744	-0.406998084	-0.513311092	-0.266134634	-0.276260294	-0.021094057
Stard9	-0.347577929	0.162897463	0.271821579	0.101251632	0.113455012	0.210900348	0.320018237	0.007003659	0.261797469	0.267199179	0.304498877	0.498957559	0.271905766	0.285750414
Tle2	-0.212456685	-0.174954019	-0.003517379	0.115829565	-0.071383842	-0.049650267	-1.002586433	0.123483531	-0.517108974	-0.58485874	-0.47715828	-0.182213779	-0.761260085	-0.520892471
Rps4x	-0.624315349	-0.273546051	0.16200819	-0.053714573	-0.13097435	0.604106582	-0.60264992	-0.256344505	0.484977105	0.311702624	-0.484234718	0.089687359	0.339218275	-0.055029274
Olfr360	0.027542744	0.156649292	-0.138785147	-0.537075014	-0.268262631	-0.054382418	-0.418139776	0.017607648	0.421482689	0.151759952	-0.240098538	-0.060806305	0.272590659	0.048220832
Myl9	0.009131674	-0.060375752	-0.035521903	0.081566677	-0.060468833	-0.225554261	0.465854193	0.154588407	-0.508526806	-0.462520494	0.237905812	0.096814139	-0.548295348	-0.252055125
Olfr365	-0.145846357	-0.234860409	-0.089041459	-0.386613746	-0.123863321	-0.014638624	-0.561339679	-0.102689811	0.794062145	0.522207438	0.179167367	0.109096905	0.706919911	0.424406329
Gm4211	0.086364114	-0.033589043	0.004606935	0.119705056	0.165333072	0.185382127	0.107225281	0.069469012	-0.023969568	-0.055083156	0.119815	0.119400435	0.054327108	0.056918719
Olfr366	0.030868142	0.027416848	-0.044404951	-0.110481003	-0.026204862	0.005744138	-0.095147196	-0.027786604	0.096413952	0.065792132	-0.088131631	0.009840918	0.036248395	-0.003030631
Sfrp2	0.470354707	0.377951155	0.000424401	-0.377936166	-0.21371648	0.051564754	-0.281008168	-0.280574468	-0.467096984	-0.677931121	-0.557512207	-0.16163109	-0.028619089	-1.292019534
A330093E20Rik	-0.204603859	-0.067636261	-0.003573359	-0.011919375	-0.054902993	-0.082607422	0.030052067	0.00185448	0.06516243	0.054148826	0.083800652	0.05330425	0.036646401	-0.08121865
Sfrp1	0.145979815	-0.102344458	-0.032903155	0.219133458	0.162837163	-0.095919611	0.155183896	0.215668668	0.092453055	0.709857009	0.881441595	0.527797589	0.36478646	0.449163114
A730093L10Rik	0.057525104	-0.005320976	0.005972451	0.062629987	0.048637023	0.122969097	0.332124973	0.027351989	-0.093225228	-0.127808193	-0.08197489	0.042030912	0.197389073	0.078800913
2400003C14Rik	0.400791795	0.038150597	0.221787358	0.139444737	0.205147679	0.091995065	0.373260439	0.062812334	-0.285726631	-0.544674431	-0.286800237	-0.414767092	-0.42984584	-0.368688977
Etaa1	0.062674796	-0.05763441	0.020128407	0.033426446	-0.087875555	-0.110827335	-0.014483839	-0.073771291	-0.138823071	-0.036071514	0.04197951	-0.034461491	-0.125538612	-0.093446074
4921515E04Rik	-0.071495494	-0.050964022	-0.093198535	0.025750837	0.022029156	-0.095273081	0.09211657	-0.007627505	-0.035921322	-0.016753334	0.048506419	0.112462305	0.00650192	0.01240716
4921527H02Rik	0.022851596	0.011404251	-0.042099178	0.046435965	0.012980745	-0.006414333	0.000593487	-0.043715937	0.023508656	0.02773284	0.041470544	0.025162408	-0.006551582	-0.097336487
Nrxn3	0.125967043	0.09030139	0.020011324	-0.057629294	-0.034247192	0.016456222	0.082425292	-0.04651497	0.049562942	-0.016833484	-0.048309694	-0.040444466	-0.031304308	-0.05455553
Nrxn2	-0.27038271	-0.038659295	-0.108023704	-0.3331119	-0.20337559	-0.003241295	-0.258775184	-0.02848417	0.191572319	0.134097022	-0.30474775	0.052216621	0.248880376	-0.095492832
Nrxn1	0.052031354	-0.186989515	-0.04758967	0.125230666	-0.025135471	0.07479869	0.120042751	0.158771443	-0.1047804	-0.152826491	-0.125503754	-0.093532366	-0.179553152	-0.104385442
Anks1	-0.127556219	0.002686822	0.097474151	-0.077614331	-0.179794179	0.13543552	0.047945418	0.01592026	-0.198552006	-0.361607014	-0.221541599	-0.135868058	-0.300063526	-0.174848254
Anks3	-0.030922243	-0.097761465	-0.054265827	0.019845043	0.114613072	-0.093544595	0.29928577	-0.006261739	-0.335002586	-0.104403545	0.031701201	-0.05274181	-0.175306046	-0.098923965
Anks6	0.038974164	0.204584608	-0.12213637	0.226990873	-0.007671579	0.217582879	0.413409408	0.222836556	-0.30330369	-0.220729068	-0.02899083	-0.098214397	-0.520949317	-0.475427448
Atp6v0d2	0.104408461	0.065795432	0.084023224	-0.087234316	0.355684905	-0.261162791	-0.523399069	-0.635967655	0.290905862	0.257940959	0.031451782	0.114382394	0.250627572	-0.123333933
Galntl1	0.175117452	0.167715839	0.026548505	0.455996453	-0.140734604	0.348550395	0.075823365	0.486408601	-0.330644438	-1.07489317	-0.518454146	-0.015616029	-0.530955882	-0.055986668
Olfr1446	0.074994714	-0.019284699	-0.037034721	0.138407238	-0.022001352	-0.083969971	-0.001599839	0.037028099	-0.059451324	0.145121634	0.013813785	-0.056115361	-0.1017193	-0.024362754
Utp11l	0.055255257	-0.159421908	-0.118700606	0.119355458	-0.078489733	-0.013974889	0.018111447	0.090734726	0.102465297	0.048860085	-0.103471434	-0.042642252	-0.140855031	-0.117658368
Tmem86a	-0.280939696	-0.017712834	0.110905179	-0.028623459	-0.059532763	-0.064926553	-0.017446035	-0.426180005	-0.055161148	0.75476748	1.053589628	0.596021187	0.650583979	0.968782769
Tmem86b	-1.71E-05	-0.031957025	0.016723692	0.019802288	0.00724449	0.010592572	0.017855862	-0.046523429	-0.024480118	-0.006118851	-0.028175585	0.002441914	-9.69E-05	-0.003625684
Olfr1241	0.021813366	0.009348518	-0.054437242	0.027924495	-0.009217301	-0.029245793	-0.035717321	-0.019088879	-0.040042157	0.045839997	-0.002180773	0.000911925	-0.005759062	-0.028286301
Stfa3	0.334082267	0.122676293	0.010743267	-0.285892042	0.147940656	0.342346971	0.118683434	0.006269624	0.518626264	0.504380942	0.038293686	0.187288994	0.270039782	0.014059821
Ang	0.258336352	0.306555313	0.096634273	0.006390868	0.093254038	-0.228110352	0.002147516	-0.289869572	-0.020637027	0.020762506	-0.050351203	0.048668861	-0.148560694	-0.351550665
Themis	-0.02033879	0.054022344	0.025915664	-0.016656144	0.002372412	0.044008807	-0.042100169	-0.081259963	0.015719644	0.109621909	-0.045145463	-0.026921335	0.117579888	0.359768857
Olfr140	-0.06378803	0.02012174	0.00449773	-0.089837653	0.001896601	0.007870574	-0.020645715	0.082295118	0.080499721	-0.005509651	-0.027470796	0.04850612	0.027152625	0.041871489
Olfr143	-0.08210142	-0.043773752	0.070166153	-0.10182371	0.006426751	0.054601124	0.035893591	0.092048549	-0.022869706	0.077567747	-0.000517556	-0.068455782	0.067668704	0.04929397
Olfr142	-0.050032745	-0.11956339	-0.035959806	0.014774573	-0.007713305	0.016390088	-0.026807579	0.053032314	-0.046725837	-0.013665689	-0.055039545	-0.036006652	-0.008341866	0.019360382
Grk6	-0.05956076	-0.071477426	0.194776214	-0.002725963	0.298629342	0.053145439	0.255590908	-0.037434558	-0.215232578	-0.04978053	-0.028378526	-0.289052944	-0.242637048	0.159734364
Grk4	0.026911857	0.077461321	-0.03575564	0.079776272	0.018896284	-0.04448006	0.111022708	0.038269204	-0.007796193	-0.01013144	-0.069056464	0.066834408	0.010581772	0.079574941
Grk5	-0.115051273	-0.075006365	0.089762804	0.047393388	-0.127971267	0.120705795	0.107606332	0.076006715	-0.113986316	-0.279677986	-0.235287342	-0.318690295	-0.436956101	-0.261546926
Olfr149	0.058088919	0.193804111	-0.54969592	-0.938195397	-0.633470371	-0.153039533	-0.688677379	-0.236764481	0.794088306	0.426353344	-0.405314484	-0.150760541	0.394856141	0.016285055
Olfr148	0.128442251	0.026613431	-0.02428477	-0.078851151	0.044790729	-0.023138855	-0.02909447	0.073173124	-0.01237855	-0.056563046	0.025880336	0.014445409	-0.045225228	-0.076234581
Grk1	-0.005587986	0.003470542	0.015372775	0.019298132	0.034492425	0.004228111	-0.044362757	-0.039082145	-0.020131557	-0.004154196	0.032284582	-0.014934427	-0.020752532	0.036894653
4930512B01Rik	-0.047553643	0.06705769	-0.069001835	-0.024963896	-0.031975721	0.101692836	-0.048788051	0.006556016	-0.130444349	-0.021927136	0.012573679	0.028523116	-0.013676268	-0.035990489
Ddx31	0.104955409	-0.091185319	-0.045734828	0.281248863	0.086994285	0.11087112	0.141878653	0.157776537	-0.139302311	0.158175547	0.368322837	-0.062647336	-0.082166193	-0.021946889
Atp9b	0.054166129	-0.13769142	0.07768668	0.069600277	0.055253791	-0.05114189	0.090764821	0.034219598	-0.08353106	-0.049800168	0.106630217	0.098163464	-0.030949832	0.019172131
Atp9a	0.001660938	-0.108758682	-0.066530522	0.102482706	0.440712201	0.052560129	0.004589659	0.193175598	-0.223270189	-0.549947913	-0.369825531	-0.441681485	-0.406110828	-0.730855378
Gorasp2	0.054628796	0.008493137	0.105443895	0.137957427	0.122853138	-0.12727844	0.040133548	-0.102705622	-0.252326811	-0.066872307	0.118017045	-0.130283204	-0.308683095	-0.242267934
Dctn2	-0.034740481	-0.197719838	-0.101150533	0.14774681	0.208513863	-0.016218143	0.252470558	0.094658201	-0.329624255	-0.41473737	-0.113487884	-0.361946181	-0.522552584	-0.495361474
Dctn3	-0.134266346	-0.030817104	-0.172355716	0.104700962	-0.081136093	0.143779983	0.044012017	0.077423694	0.040566985	0.090540314	0.030923411	0.161739537	0.083067129	-0.007774875
Ubqln2	0.106658995	0.062746348	-0.055089005	-0.204773014	-0.084178398	-0.223928215	-0.12425728	-0.194391656	-0.028449517	-0.235355684	-0.118454341	-0.068658495	0.14597463	-0.047485909
Dctn1	-0.154591737	0.03687124	-0.069041896	-0.080277388	0.222231449	0.04303001	0.157468385	0.083640406	-0.330782073	-0.544906434	-0.446579699	-0.408312061	-0.451593088	-0.650812106
Dctn6	0.221507151	0.00968923	0.064997286	-0.159421629	0.008466526	0.102497459	-0.034654454	0.068256689	-0.057348563	-0.276343018	-0.380004125	-0.183666737	-0.157697965	-0.231119729
Dctn4	-0.069083799	-0.197652211	-0.082298263	-0.032727352	-0.078121121	-0.095007901	0.012254089	0.047016629	-0.064673152	0.101470332	0.119353096	0.143665389	0.072548658	0.056830162
Dctn5	-0.099810202	0.566203762	0.041825173	0.122840519	0.150979298	0.341496401	0.020476804	0.136502696	-0.123981521	-0.34178286	-0.240872237	-0.153205214	-0.35063084	-0.45786305
Olfr231	0.045926566	-0.003677174	-0.118346029	-0.169932879	0.03765368	0.022086796	-0.196093417	-0.067539931	0.203739488	0.087536148	-0.012163484	-0.018908034	0.090807483	0.022128296
Znrf4	0.059626369	-0.101962322	0.030029012	-0.224319893	-0.02059554	-0.079150259	-0.079601056	-0.057916518	0.135327984	0.102333791	-0.077085743	-0.031350157	0.164104569	0.079495286
Dhdds	0.169718865	0.263143109	0.040823258	0.045939979	-0.052996117	0.167987982	0.115038425	0.120677245	-0.132204172	-0.336215769	-0.236962659	-0.088469465	-0.158033514	-0.224150463
Znrf1	-0.174433531	0.138434344	0.003795118	0.016995939	-0.177172332	0.079049591	0.176671169	0.112641802	-0.140097254	-0.066773424	-0.064219476	0.074062539	-0.102000991	0.091694847
Znrf3	0.009389952	-0.428083156	-0.032812411	0.001869979	-0.165579744	-0.000913901	-0.167378541	-0.029723452	-0.25873249	-0.351639542	-0.300073645	-0.359960485	-0.34546503	-0.421459247
Znrf2	-0.124267859	-0.289080248	0.062897915	-0.001722717	0.022501043	-0.135164853	-0.060391077	-0.235404649	-0.053514872	0.051237704	0.182019299	-0.264520261	-0.003910806	0.021583322
Rgs22	0.207082292	0.286248204	0.090383387	0.167323082	0.010975512	-0.068833011	-0.030869253	-0.132815887	-0.194394899	-0.22036857	-0.101081836	-0.095254492	-0.235606729	-0.140971652
Slc38a11	-0.132232154	0.173156329	-0.04670707	0.101625943	-0.052438853	-0.011079876	-0.028399846	-0.031009945	-0.08261879	-0.048131058	0.042666458	0.041299623	-0.075008694	0.095256016
Slc38a10	-0.000352685	0.001603758	0.058685074	0.099175747	0.244026071	-0.10129609	0.054775572	-0.119595682	-0.321669464	-0.235398232	0.046762502	-0.175579523	-0.370731612	-0.265304873
Olfr894	0.053949513	-0.027608994	-0.060581131	-0.118081914	0.052011919	-0.038724415	-0.02510556	-0.003002388	-0.045530694	-0.020080342	-0.056716538	-0.061747768	-0.096316536	0.006491063
Gm9748	-0.047117234	0.063590046	0.026163815	0.049665603	-0.023515434	-0.011275774	0.221024649	0.136901224	0.011472028	-0.089802416	0.01138352	0.094614189	-0.050813298	0.101805839
Apol8	-0.042024241	-0.07486172	0.014860174	-0.027245653	-0.052049738	0.071415207	-0.028588862	0.062280248	0.019672228	0.060846016	-0.015337774	-0.140102282	0.094666209	-0.014877149
Apol6	0.487996012	0.934563605	-0.326495513	1.174828246	-0.150900354	0.347001408	0.565707345	1.926970825	1.680494848	0.974748284	-0.14226663	1.042346337	2.088705769	1.789490006
Gm9744	0.253582398	-0.065300617	0.063901351	0.141807885	0.14340256	0.031242458	0.194512649	0.087041826	-0.140802159	-0.07655054	-0.091538768	-0.075619455	-0.255178097	-0.127675739
D7Ertd661e	0.089154974	0.027793597	-0.021077184	-0.017785651	0.047499303	-0.01367903	0.031646566	0.002871531	0.088772276	-0.021289065	-0.037497398	-0.042479342	0.001826347	-0.038779201
Slc45a1	0.062817304	-0.02015759	-0.154064208	-0.622291082	-0.202931219	0.001026893	-0.699646003	-0.180261395	0.537904447	0.207931038	-0.401626607	-0.142196778	0.22317627	-0.08558032
4933434C23Rik	0.023862994	0.048161843	0.000480257	-0.019471188	-0.060425065	0.053553764	0.013140417	-0.057525759	0.100108802	-0.000640189	-0.051496525	-0.060712623	0.015087656	0.033239631
Casp8	0.215392304	0.058042517	0.293620441	0.130983329	0.195486225	0.188725234	0.286962791	0.254053734	0.006435225	-0.367437323	-0.269317714	-0.650893364	-0.350144409	9.13E-05
Kcnu1	0.14081821	-0.026842095	0.021124565	0.009879656	0.07178411	0.035741036	-0.00890492	-0.016404296	0.029056488	-0.047781053	-0.088184828	-0.037800406	-0.043175014	-0.000206401
Glrb	0.131548066	-0.065555934	-0.067893493	-0.063739692	-0.014475989	0.02934734	-0.018901555	0.00304901	0.003843875	-0.06694333	-0.020326263	-0.01888081	-0.044116362	-0.043404211
4930478K11Rik	-0.016173045	0.029873637	-0.045551299	0.047682394	-0.054345674	-0.004113933	-0.007891828	-0.03712926	-0.028547196	-0.014571348	-0.031341678	-0.051777548	-0.065377436	-0.013833497
C8a	-0.014849569	-0.019725904	0.019763286	0.135708606	-0.001462279	0.019095998	0.006771337	0.01315701	0.007076427	-0.058483611	-0.015704489	-0.018482642	-0.014508518	-0.016600205
Slco4c1	-0.045617302	0.325477435	0.180402701	0.139100231	0.222824606	0.198213966	-0.142210905	-0.179606563	0.419254171	0.348687049	0.371547424	0.439681267	0.609619	0.49022861
BC028528	0.442292083	0.197973026	0.249129271	0.337614247	0.386403266	0.379821001	0.459447149	0.283847341	-0.332084942	-0.269962282	-0.076209713	-0.170455169	-0.423309746	-0.110225849
Pddc1	0.179229444	0.267104753	0.265719964	-0.117622717	0.000752457	-0.032964986	0.047320677	-0.244176449	-0.292322966	-0.522169639	-0.373586335	-0.256874223	-0.429520531	-0.402138592
Glrx	0.135563411	-0.040710599	0.174834676	0.093836994	0.091153677	0.019087819	-0.171210925	-0.35702348	0.083639642	0.367960883	0.620702678	0.252058499	0.377081887	0.681740235
Atxn10	-0.051021558	-0.229110462	-0.077770129	-0.279406242	-0.04587348	-0.117440192	-0.472393332	-0.234099287	0.318140198	0.306948855	0.050959327	0.268537877	0.212024045	-0.056478474
4921507G05Rik	-0.694297927	-0.442998297	-0.26647709	-1.525637063	-0.540574998	-0.388671678	-1.649984889	-0.693801391	1.352906512	1.707047533	0.361227998	0.652028628	1.893036096	1.63556805
S100g	0.391215842	-0.279963995	0.015068192	0.105495625	0.009082095	-0.174375352	-0.387613583	-0.491177194	0.039675602	-0.028061556	-0.186070264	0.250812379	0.047659829	-0.205938008
Olfr654	0.102516456	0.074064759	0.051706906	-0.047432768	0.012874369	0.107949002	-0.051185349	0.064320164	0.099170704	-0.004532636	-0.000745239	0.025214731	-0.038412635	0.032670414
C030038I04Rik	-0.024840175	0.074563242	0.024134882	0.013951736	0.003068286	-0.010161826	-0.067629647	-0.02474804	-0.003315635	0.023819357	-0.022802493	0.071732159	-0.073376278	0.007594899
1810019J16Rik	0.400921476	0.319670231	-0.026257952	0.045501825	0.093971229	0.053627083	-0.226651664	0.009961196	0.428544403	0.299617578	0.000778424	0.217880758	0.101484647	-0.074220192
Carhsp1	0.175908926	0.154762121	0.062160268	0.144414915	0.284596929	0.115246316	0.068039942	0.020779553	-0.11561547	0.090611959	0.251732658	-0.081082578	-0.116704838	-0.22790243
Rnmtl1	0.329480174	0.163278458	0.085183954	0.145088257	0.122232272	0.143918338	0.390142113	0.118994021	-0.300537478	-0.57541196	-0.156508883	-0.250740596	-0.48343425	-0.212817556
L1Md-Tf30	0.007803298	-0.056898281	0.040516551	-0.156706142	-0.046713452	-0.065574219	-0.167126483	0.021701531	0.111788132	0.017478151	-0.077392091	-0.000517474	0.116323597	0.126510495
2410004B18Rik	-0.006568116	-0.265857425	0.03032337	0.018899893	-0.003662596	-0.103448303	0.055864896	-0.150061741	-0.000531859	0.421879019	0.327481507	0.15341316	0.275402906	0.278211526
Plekhf1	0.092728045	0.411564505	-0.073003383	0.196477707	0.287642248	-0.158450878	0.436824703	0.469454056	-0.161075067	-0.595203398	-0.679229608	-0.595039325	-0.390601252	-0.370395023
Zfp839	0.144955936	0.071559093	-0.078020371	-0.029580016	0.076668998	0.067133303	0.1269973	0.013497968	0.125199834	-0.115333532	-0.303948881	-0.199432985	-0.059602578	-0.066858897
Plekhf2	-0.007207842	-0.113282452	-0.017743205	-0.135582681	0.064994313	-0.410729232	0.063272234	-0.401571143	-0.304588275	-0.03852993	-0.015842745	-0.353917866	-0.279465815	-0.51199137
Gstz1	0.097576159	0.180602832	-0.066513347	0.28267822	0.055563843	-0.166387091	-0.013946203	-0.186454243	0.150990852	-0.07263333	-0.192079565	0.289702618	0.119306056	-0.049220789
2210011G09Rik	0.436635069	0.086609705	-0.129908735	-0.151346459	-0.147746744	0.058169709	-0.322563766	0.059168315	0.266150959	-0.413966489	-0.804078903	-0.069347247	-0.152131851	-0.205470809
Defb37	0.032243396	0.065610491	0.06755435	0.019456638	0.125368563	0.037792067	0.093925992	-0.059620541	0.001851748	0.049725441	0.007339274	0.043426542	0.007267324	0.014769575
A430090L17Rik	0.012323915	-0.041103709	0.051504908	0.015516965	0.000741394	-0.06348342	0.038439454	0.058883664	0.040203733	-0.283141102	-0.031382159	0.055140221	0.149053701	0.010177739
Zfp831	-0.127555659	0.000858831	-0.106829734	0.481605764	0.169639136	0.319543624	0.513193196	0.393013484	-0.406953189	-0.24906244	-0.232148213	-0.732633429	-0.497314887	0.401947365
Zfp830	0.272363697	0.148758647	0.032569115	-0.106556001	-0.19127817	0.006042787	-0.175376335	-0.086373185	0.148467647	-0.086638457	-0.22135993	0.070785327	0.030110046	-0.031322648
Fermt2	-0.229205717	-0.51163708	-0.056275247	0.1281542	-0.090273673	-0.0334595	0.250757507	0.148630705	-0.223621217	-0.136418673	0.029839344	-0.168679815	-0.344444999	-0.133371727
2310028H24Rik	0.006293244	-0.015082709	0.265602612	0.095637703	0.143753834	0.152324202	0.286072002	0.171112773	-0.156253459	-0.1040464	0.255485081	0.061050115	-0.185084173	-0.234430042
5033423K11Rik	0.025980646	0.029796716	0.058230665	0.043197517	-0.026669363	0.089412481	0.056172229	-0.02749537	0.027742944	0.005134761	0.011955888	0.033190728	-0.02238272	0.04151874
Fermt1	0.144599128	0.221063181	0.080895083	0.168688137	0.030943474	-0.053740779	0.028663684	0.073708484	-0.111911639	0.122891356	0.192872667	0.177012537	0.076975874	0.113155967
Vmn1r27	0.038859146	0.000255341	-0.030174474	-0.059381218	-0.085168559	-0.044735058	-0.088984687	-0.068627657	-0.102082619	-0.017502478	-0.004086547	-0.066851864	-0.038001953	0.039249955
Gm9292	-0.615294401	-0.49734155	0.004420561	-0.377213098	-0.299803763	-0.076027345	-0.116711565	-0.22372821	0.149821251	0.596940586	0.044420081	0.235865914	0.406208091	-0.027845048
Vmn1r26	-0.382263981	0.136557224	-0.051161385	-0.113593463	0.01106935	-0.114229052	-0.015225293	0.024876278	-0.117665782	-0.055690215	-0.105485205	-0.046263283	0.066893735	-0.210324641
